Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,UserAwkwardness,RobotMistake,UtteranceContent,Gaze,Smile,FacialExpression,Pauses,Laughter,Nod(Yes),HeadShake(No),HeadMovement,HandGesture,BodyGesture,RobotInterruption,RobotNonResponding,RobotInappropriateResponse,Other,Severeness
03:27.6,207.65,207650,00:03:27:16,03:31.4,211.42,211420,00:03:31:10,00:03.8,3.77,3770,00:00:03:19,1,1,None,Directed towards the robot,1,Surprised,1,0,0,0,None,None,Marticipant shakes their shoulders,1,0,0,None,Mild
03:31.4,211.42,211420,00:03:31:10,03:35.4,215.45,215450,00:03:35:11,00:04.0,4.03,4030,00:00:04:00,0,0,None,Participant looks at the robot,0,Neutral,0,0,0,0,None,None,None,0,0,0,None,
03:35.4,215.45,215450,00:03:35:11,04:06.8,246.83,246830,00:04:06:20,00:31.4,31.38,31380,00:00:31:09,1,1,None,Directed to the robot,0,Neutral,0,0,0,0,None,None,None,0,1,0,None,Mild
04:06.8,246.83,246830,00:04:06:20,04:27.3,267.3,267300,00:04:27:07,00:20.5,20.47,20470,00:00:20:11,0,0,None,Participant looks at the robot,0,Neutral,0,0,0,0,None,None,None,0,0,0,None,
04:27.3,267.3,267300,00:04:27:07,04:32.5,272.47,272470,00:04:32:11,00:05.2,5.17,5170,00:00:05:04,1,0,None,Participant frequently looks at the camera,0,Confused,0,0,0,0,None,None,None,0,0,0,None,Mild
04:32.5,272.47,272470,00:04:32:11,05:10.7,310.7,310700,00:05:10:17,00:38.2,38.23,38230,00:00:38:05,0,0,None,Participant looks at the robot,0,Neutral,0,0,0,0,None,None,None,0,0,0,None,
05:10.7,310.7,310700,00:05:10:17,05:18.3,318.3,318300,00:05:18:07,00:07.6,7.6,7600,00:00:07:15,1,0,"(Participant Responds) ""Odd.. At least. Talking to a robot is very different from talking to a human. The cues (?) are very long.""",Directed to the robot,1,Happy,0,1,0,0,Participant slightly shakes their head,Participant holds the cha��r with both h,Participant stands up and slightly moves in the chair,0,0,0,None,Mild
05:18.3,318.3,318300,00:05:18:07,05:26.0,326.02,326020,00:05:26:00,00:07.7,7.72,7720,00:00:07:18,1,0,"(Participant Responds) ""Odd.. At least. Talking to a robot is very different from talking to a human. The cues (?) are very long.""",Directed to the robot,1,Happy,0,0,0,0,Participant slightly shakes their head,Participant holds the cha��r with both h,Participant stands up and slightly moves in the chair,0,0,0,None,Mild
05:26.0,326.03,326030,00:05:26:00,05:32.2,332.22,332220,00:05:32:05,00:06.2,6.19,6190,00:00:06:04,1,1,None,Directed to the robot,0,Neutral,0,0,0,0,None,None,None,0,1,0,"It takes a few seconds for the robot to respond, while the participant waits.",Mild
05:32.2,332.22,332220,00:05:32:05,05:51.6,351.57,351570,00:05:51:14,00:19.4,19.35,19350,00:00:19:08,0,0,None,Participant looks at the robot,0,Neutral,0,0,0,0,None,None,None,0,0,0,None,
05:51.6,351.57,351570,00:05:51:14,06:12.0,372,372000,00:06:12:00,00:20.4,20.43,20430,00:00:20:10,0,0,None,Participant prepares to leave the session,0,Neutral,0,0,0,0,None,None,None,0,0,0,None,
