Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,UserAwkwardness,RobotMistake,UtteranceContent,Gaze,Smile,FacialExpression,Pauses,Laughter,Nod(Yes),HeadShake(No),HeadMovement,HandGesture,BodyGesture,RobotInterruption,RobotNonResponding,RobotInappropriateResponse,Other,Severeness
04:13.6,253.58,253580,00:04:13:14,04:14.0,254.04,254040,00:04:14:01,00:00.5,0.46,460,00:00:00:11,1,0,,,,,,,,,,,,0,0,0,,Mild
04:14.0,254.04,254040,00:04:14:01,04:24.0,263.98,263980,00:04:23:24,00:09.9,9.94,9940,00:00:09:23,0,0,,,,,,,,,,,,0,0,0,,
04:24.0,263.98,263980,00:04:23:24,04:28.0,267.96,267960,00:04:27:24,00:04.0,3.98,3980,00:00:03:24,0,1,,,,,,,,,,,,0,1,0,,
04:28.0,267.96,267960,00:04:27:24,04:28.0,268.02,268020,00:04:28:00,00:00.1,0.06,60,00:00:00:01,0,1,,,,,,,,,,,,0,1,1,,
04:28.0,268.02,268020,00:04:28:00,04:28.6,268.64,268640,00:04:28:16,00:00.6,0.62,620,00:00:00:15,0,1,,,,,,,,,,,,0,0,1,,
04:28.6,268.64,268640,00:04:28:16,04:29.8,269.76,269760,00:04:29:19,00:01.1,1.12,1120,00:00:01:03,0,0,,,,,,,,,,,,0,0,0,,
04:29.8,269.76,269760,00:04:29:19,04:31.3,271.26,271260,00:04:31:06,00:01.5,1.5,1500,00:00:01:12,1,0,,,,,,,,,,,,0,0,0,,Mild
04:31.3,271.26,271260,00:04:31:06,04:32.0,271.99,271990,00:04:31:24,00:00.7,0.73,730,00:00:00:18,1,1,,,,,,,,,,,,0,0,0,"The robot does not answer the question that participant asked, and moves on the next question",Mild
04:32.0,271.99,271990,00:04:31:24,04:35.4,275.37,275370,00:04:35:09,00:03.4,3.38,3380,00:00:03:09,0,1,,,,,,,,,,,,0,0,0,"The robot does not answer the question that participant asked, and moves on the next question",
04:35.4,275.37,275370,00:04:35:09,04:44.2,284.17,284170,00:04:44:04,00:08.8,8.8,8800,00:00:08:20,0,0,,,,,,,,,,,,0,0,0,,
04:44.2,284.17,284170,00:04:44:04,04:46.0,285.98,285980,00:04:45:24,00:01.8,1.81,1810,00:00:01:20,1,0,,,,,,,,,,,,0,0,0,,Mild
04:46.0,285.98,285980,00:04:45:24,04:54.7,294.66,294660,00:04:54:16,00:08.7,8.68,8680,00:00:08:17,1,1,,,,,,,,,,,,0,1,0,,Mild
04:54.7,294.66,294660,00:04:54:16,04:55.9,295.93,295930,00:04:55:23,00:01.3,1.27,1270,00:00:01:06,1,0,,,,,,,,,,,,0,0,0,,Mild
04:55.9,295.93,295930,00:04:55:23,05:21.2,321.2,321200,00:05:21:05,00:25.3,25.27,25270,00:00:25:06,0,0,,,,,,,,,,,,0,0,0,,
05:21.2,321.2,321200,00:05:21:05,05:29.2,329.19,329190,00:05:29:04,00:08.0,7.99,7990,00:00:07:24,0,1,,,,,,,,,,,,0,1,0,,
05:29.2,329.19,329190,00:05:29:04,05:32.0,332.03,332030,00:05:32:00,00:02.8,2.84,2840,00:00:02:21,1,1,,,,,,,,,,,,0,1,0,,Mild
05:32.0,332.03,332030,00:05:32:00,05:38.1,338.12,338120,00:05:38:03,00:06.1,6.09,6090,00:00:06:02,1,0,,,,,,,,,,,,0,0,0,,Mild
05:38.1,338.12,338120,00:05:38:03,06:08.0,368,368000,00:06:08:00,00:29.9,29.88,29880,00:00:29:22,0,0,,,,,,,,,,,,0,0,0,,
