Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,UserAwkwardness,RobotMistake,UtteranceContent,Gaze,Smile,FacialExpression,Pauses,Laughter,Nod(Yes),HeadShake(No),HeadMovement,HandGesture,BodyGesture,RobotInterruption,RobotNonResponding,RobotInappropriateResponse,Other,Severeness
05:20.5,320.45,320450,00:05:20:11,05:27.6,327.57,327570,00:05:27:14,00:07.1,7.12,7120,00:00:07:03,0,1,,,,,,,,,,,,0,1,0,,
05:27.6,327.57,327570,00:05:27:14,05:45.3,345.33,345330,00:05:45:08,00:17.8,17.76,17760,00:00:17:19,0,0,,,,,,,,,,,,0,0,0,,
05:45.3,345.33,345330,00:05:45:08,05:56.0,356.01,356010,00:05:56:00,00:10.7,10.68,10680,00:00:10:17,0,1,,,,,,,,,,,,0,1,0,,
05:56.0,356.01,356010,00:05:56:00,06:05.9,365.91,365910,00:06:05:22,00:09.9,9.9,9900,00:00:09:22,1,1,,,,,,,,,,,,0,1,0,,Mild
06:05.9,365.92,365920,00:06:05:23,06:06.4,366.4,366400,00:06:06:10,00:00.5,0.48,480,00:00:00:12,1,1,,,,,,,,,,,,0,0,0,The backchannelling response occurs after a long pause (robot non-responding),Mild
06:06.4,366.4,366400,00:06:06:10,06:06.5,366.5,366500,00:06:06:12,00:00.1,0.1,100,00:00:00:02,1,1,,,,,,,,,,,,0,1,0,The backchannelling response occurs after a long pause (robot non-responding),Mild
06:06.5,366.5,366500,00:06:06:12,06:55.9,415.9,415900,00:06:55:22,00:49.4,49.4,49400,00:00:49:10,1,1,,,,,,,,,,,,0,1,0,,Mild
06:55.9,415.9,415900,00:06:55:22,06:59.1,419.06,419060,00:06:59:01,00:03.2,3.16,3160,00:00:03:04,1,0,,,,,,,,,,,,0,0,0,,Mild
06:59.1,419.06,419060,00:06:59:01,07:40.7,460.67,460670,00:07:40:16,00:41.6,41.61,41610,00:00:41:15,0,0,,,,,,,,,,,,0,0,0,,
07:40.7,460.67,460670,00:07:40:16,07:48.1,468.12,468120,00:07:48:03,00:07.5,7.45,7450,00:00:07:11,0,1,,,,,,,,,,,,0,1,0,,
07:48.1,468.12,468120,00:07:48:03,07:56.8,476.77,476770,00:07:56:19,00:08.6,8.65,8650,00:00:08:16,0,0,,,,,,,,,,,,0,0,0,,
07:56.8,476.77,476770,00:07:56:19,08:00.4,480.38,480380,00:08:00:09,00:03.6,3.61,3610,00:00:03:15,0,1,,,,,,,,,,,,0,1,0,,
08:00.4,480.38,480380,00:08:00:09,08:00.4,480.39,480390,00:08:00:09,00:00.0,0.01,10,00:00:00:00,0,0,,,,,,,,,,,,0,0,0,,
08:00.4,480.39,480390,00:08:00:09,08:00.8,480.84,480840,00:08:00:21,00:00.5,0.45,450,00:00:00:11,0,1,,,,,,,,,,,,0,0,0,The backchannelling response occurs after a pause,
08:00.8,480.84,480840,00:08:00:21,08:00.9,480.85,480850,00:08:00:21,00:00.0,0.01,10,00:00:00:00,0,0,,,,,,,,,,,,0,0,0,,
08:00.9,480.85,480850,00:08:00:21,08:01.1,481.11,481110,00:08:01:02,00:00.3,0.26,260,00:00:00:06,0,1,,,,,,,,,,,,0,1,0,,
08:01.1,481.11,481110,00:08:01:02,08:05.4,485.42,485420,00:08:05:10,00:04.3,4.31,4310,00:00:04:07,1,1,,,,,,,,,,,,0,1,0,,Mild
08:05.4,485.42,485420,00:08:05:10,08:08.4,488.36,488360,00:08:08:09,00:02.9,2.94,2940,00:00:02:23,1,1,,,,,,,,,,,,1,0,0,,Mild
08:08.4,488.36,488360,00:08:08:09,08:13.9,493.88,493880,00:08:13:22,00:05.5,5.52,5520,00:00:05:13,1,0,,,,,,,,,,,,0,0,0,,Mild
08:13.9,493.88,493880,00:08:13:22,08:43.4,523.44,523440,00:08:43:11,00:29.6,29.56,29560,00:00:29:14,0,0,,,,,,,,,,,,0,0,0,,
08:43.4,523.44,523440,00:08:43:11,08:52.2,532.22,532220,00:08:52:05,00:08.8,8.78,8780,00:00:08:19,0,1,,,,,,,,,,,,0,1,0,,
08:52.2,532.22,532220,00:08:52:05,09:33.0,573,573000,00:09:33:00,00:40.8,40.78,40780,00:00:40:19,0,0,,,,,,,,,,,,0,0,0,,
