Begin Time - hh:mm:ss.ms,Begin Time - ss.msec,Begin Time - msec,Begin Time - PAL,End Time - hh:mm:ss.ms,End Time - ss.msec,End Time - msec,End Time - PAL,Duration - hh:mm:ss.ms,Duration - ss.msec,Duration - msec,Duration - PAL,UserAwkwardness,RobotMistake,UtteranceContent,Gaze,Smile,FacialExpression,Pauses,Laughter,Nod(Yes),HeadShake(No),HeadMovement,HandGesture,BodyGesture,RobotInterruption,RobotNonResponding,RobotInappropriateResponse,Other,Severeness
02:48.6,168.6,168600,00:02:48:15,02:52.6,172.6,172600,00:02:52:15,00:04.0,4,4000,00:00:04:00,1,0,,,,,,,,,,,,0,0,0,,Mild
02:52.6,172.6,172600,00:02:52:15,03:11.2,191.17,191170,00:03:11:04,00:18.6,18.57,18570,00:00:18:14,0,0,,,,,,,,,,,,0,0,0,,
03:11.2,191.17,191170,00:03:11:04,03:14.6,194.65,194650,00:03:14:16,00:03.5,3.48,3480,00:00:03:12,0,1,,,,,,,,,,,,0,0,0,The robot pronounces the last word with a pause,
03:14.6,194.65,194650,00:03:14:16,03:20.5,200.53,200530,00:03:20:13,00:05.9,5.88,5880,00:00:05:22,0,0,,,,,,,,,,,,0,0,0,,
03:20.5,200.53,200530,00:03:20:13,03:33.1,213.07,213070,00:03:33:01,00:12.5,12.54,12540,00:00:12:13,0,1,,,,,,,,,,,,0,1,0,,
03:33.1,213.07,213070,00:03:33:01,03:36.7,216.72,216720,00:03:36:18,00:03.7,3.65,3650,00:00:03:16,1,1,,,,,,,,,,,,0,1,0,,Mild
03:36.7,216.72,216720,00:03:36:18,03:48.5,228.47,228470,00:03:48:11,00:11.7,11.75,11750,00:00:11:18,0,1,,,,,,,,,,,,0,1,0,,
03:48.5,228.47,228470,00:03:48:11,04:12.6,252.64,252640,00:04:12:16,00:24.2,24.17,24170,00:00:24:04,0,0,,,,,,,,,,,,0,0,0,,
04:12.6,252.64,252640,00:04:12:16,04:18.6,258.59,258590,00:04:18:14,00:05.9,5.95,5950,00:00:05:23,0,1,,,,,,,,,,,,0,1,0,,
04:18.6,258.59,258590,00:04:18:14,04:38.9,278.85,278850,00:04:38:21,00:20.3,20.26,20260,00:00:20:06,0,0,,,,,,,,,,,,0,0,0,,
04:38.9,278.85,278850,00:04:38:21,04:45.5,285.49,285490,00:04:45:12,00:06.6,6.64,6640,00:00:06:16,0,1,,,,,,,,,,,,0,1,0,,
04:45.5,285.49,285490,00:04:45:12,05:01.3,301.35,301350,00:05:01:08,00:15.9,15.86,15860,00:00:15:21,0,0,,,,,,,,,,,,0,0,0,,
05:01.3,301.35,301350,00:05:01:08,05:05.3,305.28,305280,00:05:05:07,00:03.9,3.93,3930,00:00:03:23,0,1,,,,,,,,,,,,0,0,0,The robot completes the sentence with a pause (like a connection problem),
05:05.3,305.28,305280,00:05:05:07,05:06.9,306.9,306900,00:05:06:22,00:01.6,1.62,1620,00:00:01:15,1,1,,,,,,,,,,,,0,0,0,The robot completes the sentence with a pause (like a connection problem),Mild
05:06.9,306.9,306900,00:05:06:22,05:11.6,311.6,311600,00:05:11:15,00:04.7,4.7,4700,00:00:04:17,1,0,,,,,,,,,,,,0,0,0,,Mild
05:11.6,311.6,311600,00:05:11:15,05:49.0,348.98,348980,00:05:48:24,00:37.4,37.38,37380,00:00:37:09,0,0,,,,,,,,,,,,0,0,0,,
05:49.0,348.98,348980,00:05:48:24,05:55.7,355.73,355730,00:05:55:18,00:06.8,6.75,6750,00:00:06:18,0,1,,,,,,,,,,,,0,1,0,,
05:55.7,355.73,355730,00:05:55:18,07:19.6,439.61,439610,00:07:19:15,01:23.9,83.88,83880,00:01:23:22,0,0,,,,,,,,,,,,0,0,0,,
07:19.6,439.61,439610,00:07:19:15,07:19.9,439.89,439890,00:07:19:22,00:00.3,0.28,280,00:00:00:07,0,1,,,,,,,,,,,,1,0,0,,
07:19.9,439.89,439890,00:07:19:22,07:22.6,442.63,442630,00:07:22:15,00:02.7,2.74,2740,00:00:02:18,1,1,,,,,,,,,,,,1,0,0,,Mild
07:22.6,442.63,442630,00:07:22:15,07:28.4,448.4,448400,00:07:28:10,00:05.8,5.77,5770,00:00:05:19,1,0,,,,,,,,,,,,0,0,0,,Mild
07:28.4,448.4,448400,00:07:28:10,07:42.4,462.39,462390,00:07:42:09,00:14.0,13.99,13990,00:00:13:24,0,0,,,,,,,,,,,,0,0,0,,
07:42.4,462.39,462390,00:07:42:09,07:49.1,469.05,469050,00:07:49:01,00:06.7,6.66,6660,00:00:06:16,0,1,,,,,,,,,,,,0,1,0,,
07:49.1,469.05,469050,00:07:49:01,08:35.0,515,515000,00:08:35:00,00:46.0,45.95,45950,00:00:45:23,0,0,,,,,,,,,,,,0,0,0,,
